SampleNumber,Test,Matrix,TestPrice,CustomerTestPrice,AnalysisTime,AnalysisEmployee,Site,CollectDate,OrderDetails_User1,OrderDetails_User2,CustomerID,ProjectID,Param,Results_Method,Result,Results_Units,RepLimit,Instrument
2023061302-07,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023061302-07,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023061302-07,Chla,Enclosure Water,11.44,11.44,,,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,Chla,ELA-Chla,,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023061302-07,DIC,Enclosure Water,9.46,9.46,6/13/2023 12:00:00 AM,jthoroski,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,DIC,ELA-DIC,276,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer
2023061302-07,DOC,Enclosure Water,,,,,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,DOC,ELA-DOC,,µmol/L,,Elementar Enviro-TOC
2023061302-07,NH3,Enclosure Water,6.85,6.85,6/13/2023 12:00:00 AM,bcooney,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,NH3-N,ELA-NOxNH3,9,µg/L,6,AutoAnalyzer 3
2023061302-07,NO2,Enclosure Water,6.22,6.22,6/13/2023 12:00:00 AM,bcooney,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,NO2-N,ELA-NOxNH3,1.5,µg/L,0.6,AutoAnalyzer 3
2023061302-07,NO3,Enclosure Water,6.3,6.3,6/13/2023 12:00:00 AM,bcooney,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,NO3-N,ELA-NOxNH3,1,µg/L,1,AutoAnalyzer 3
2023061302-07,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023061302-07,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023061302-07,Part P,Enclosure Water,13.84,13.84,,,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023061302-07,Phytoplankton taxonomy,Enclosure Water,135,135,,,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,Total Biomass,ELA-Phytoplankton taxonomy,,mg/m^3,,Zeiss invertoscope inverted microscope
2023061302-07,SRSi,Enclosure Water,8.09,8.09,,,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023061302-07,TDN,Enclosure Water,8.94,8.94,,,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023061302-07,TDP,Enclosure Water,8.54,8.54,,,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023061302-07,Turbidity,Enclosure Water,6.39,6.39,6/14/2023 12:00:00 AM,jthoroski,LAND ENCL Wild4Rice-08,6/13/2023,,,MANOOMIN,Wild4Rice,Turbidity,ELA-MT100,6.3,NTU,,MANTECH MT-100
2023061302-08,Alk,Enclosure Water,4.31,4.31,6/13/2023 12:00:00 AM,jthoroski,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,Alk,ELA-MT100,300,µEq/L,,MANTECH MT-100
2023061302-08,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023061302-08,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023061302-08,Archive,Enclosure Water,0,0,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,Archive,ELA-Archive,,,,
2023061302-08,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023061302-08,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023061302-08,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023061302-08,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023061302-08,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023061302-08,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023061302-08,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023061302-08,Chla,Enclosure Water,11.44,11.44,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,Chla,ELA-Chla,,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023061302-08,DIC,Enclosure Water,9.46,9.46,6/13/2023 12:00:00 AM,jthoroski,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,DIC,ELA-DIC,271,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer
2023061302-08,DOC,Enclosure Water,,,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,DOC,ELA-DOC,,µmol/L,,Elementar Enviro-TOC
2023061302-08,NH3,Enclosure Water,6.85,6.85,6/13/2023 12:00:00 AM,bcooney,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,NH3-N,ELA-NOxNH3,8,µg/L,6,AutoAnalyzer 3
2023061302-08,NO2,Enclosure Water,6.22,6.22,6/13/2023 12:00:00 AM,bcooney,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,NO2-N,ELA-NOxNH3,0.9,µg/L,0.6,AutoAnalyzer 3
2023061302-08,NO3,Enclosure Water,6.3,6.3,6/13/2023 12:00:00 AM,bcooney,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,NO3-N,ELA-NOxNH3,0,µg/L,1,AutoAnalyzer 3
2023061302-08,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023061302-08,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023061302-08,Part P,Enclosure Water,13.84,13.84,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023061302-08,Phytoplankton taxonomy,Enclosure Water,135,135,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,Total Biomass,ELA-Phytoplankton taxonomy,,mg/m^3,,Zeiss invertoscope inverted microscope
2023061302-08,SRSi,Enclosure Water,8.09,8.09,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023061302-08,TDN,Enclosure Water,8.94,8.94,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023061302-08,TDP,Enclosure Water,8.54,8.54,,,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023061302-08,Turbidity,Enclosure Water,6.39,6.39,6/14/2023 12:00:00 AM,jthoroski,LAND ENCL Wild4Rice-10,6/13/2023,,,MANOOMIN,Wild4Rice,Turbidity,ELA-MT100,5.36,NTU,,MANTECH MT-100
2023061302-09,Alk,Enclosure Water,4.31,4.31,6/13/2023 12:00:00 AM,jthoroski,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,Alk,ELA-MT100,1053.2,µEq/L,,MANTECH MT-100
2023061302-09,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023061302-09,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023061302-09,Archive,Enclosure Water,0,0,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,Archive,ELA-Archive,,,,
2023061302-09,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023061302-09,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023061302-09,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023061302-09,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023061302-09,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023061302-09,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023061302-09,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023061302-09,Chla,Enclosure Water,11.44,11.44,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,Chla,ELA-Chla,,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023061302-09,DIC,Enclosure Water,9.46,9.46,6/13/2023 12:00:00 AM,jthoroski,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,DIC,ELA-DIC,817,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer
2023061302-09,DOC,Enclosure Water,,,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,DOC,ELA-DOC,,µmol/L,,Elementar Enviro-TOC
2023061302-09,NH3,Enclosure Water,6.85,6.85,6/13/2023 12:00:00 AM,bcooney,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,NH3-N,ELA-NOxNH3,25,µg/L,6,AutoAnalyzer 3
2023061302-09,NO2,Enclosure Water,6.22,6.22,6/13/2023 12:00:00 AM,bcooney,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,NO2-N,ELA-NOxNH3,7.9,µg/L,0.6,AutoAnalyzer 3
2023061302-09,NO3,Enclosure Water,6.3,6.3,6/13/2023 12:00:00 AM,bcooney,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,NO3-N,ELA-NOxNH3,1,µg/L,1,AutoAnalyzer 3
2023061302-09,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023061302-09,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023061302-09,Part P,Enclosure Water,13.84,13.84,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023061302-09,Phytoplankton taxonomy,Enclosure Water,135,135,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,Total Biomass,ELA-Phytoplankton taxonomy,,mg/m^3,,Zeiss invertoscope inverted microscope
2023061302-09,SRSi,Enclosure Water,8.09,8.09,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023061302-09,TDN,Enclosure Water,8.94,8.94,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023061302-09,TDP,Enclosure Water,8.54,8.54,,,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023061302-09,Turbidity,Enclosure Water,6.39,6.39,6/14/2023 12:00:00 AM,jthoroski,LAND ENCL Wild4Rice-12,6/13/2023,,,MANOOMIN,Wild4Rice,Turbidity,ELA-MT100,77.09,NTU,,MANTECH MT-100
2023061302-10,Alk,Enclosure Water,4.31,4.31,6/13/2023 12:00:00 AM,jthoroski,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,Alk,ELA-MT100,413.4,µEq/L,,MANTECH MT-100
2023061302-10,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023061302-10,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023061302-10,Archive,Enclosure Water,0,0,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,Archive,ELA-Archive,,,,
2023061302-10,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023061302-10,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023061302-10,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023061302-10,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023061302-10,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023061302-10,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023061302-10,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023061302-10,Chla,Enclosure Water,11.44,11.44,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,Chla,ELA-Chla,,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023061302-10,DIC,Enclosure Water,9.46,9.46,6/13/2023 12:00:00 AM,jthoroski,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,DIC,ELA-DIC,348,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer
2023061302-10,DOC,Enclosure Water,,,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,DOC,ELA-DOC,,µmol/L,,Elementar Enviro-TOC
2023061302-10,NH3,Enclosure Water,6.85,6.85,6/13/2023 12:00:00 AM,bcooney,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,NH3-N,ELA-NOxNH3,9,µg/L,6,AutoAnalyzer 3
2023061302-10,NO2,Enclosure Water,6.22,6.22,6/13/2023 12:00:00 AM,bcooney,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,NO2-N,ELA-NOxNH3,1.5,µg/L,0.6,AutoAnalyzer 3
2023061302-10,NO3,Enclosure Water,6.3,6.3,6/13/2023 12:00:00 AM,bcooney,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,NO3-N,ELA-NOxNH3,0,µg/L,1,AutoAnalyzer 3
2023061302-10,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023061302-10,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023061302-10,Part P,Enclosure Water,13.84,13.84,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023061302-10,Phytoplankton taxonomy,Enclosure Water,135,135,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,Total Biomass,ELA-Phytoplankton taxonomy,,mg/m^3,,Zeiss invertoscope inverted microscope
2023061302-10,SRSi,Enclosure Water,8.09,8.09,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023061302-10,TDN,Enclosure Water,8.94,8.94,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023061302-10,TDP,Enclosure Water,8.54,8.54,,,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023061302-10,Turbidity,Enclosure Water,6.39,6.39,6/14/2023 12:00:00 AM,jthoroski,LAND ENCL Wild4Rice-13,6/13/2023,,,MANOOMIN,Wild4Rice,Turbidity,ELA-MT100,11.31,NTU,,MANTECH MT-100
2023061302-11,Alk,Enclosure Water,4.31,4.31,6/13/2023 12:00:00 AM,jthoroski,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,Alk,ELA-MT100,925.7,µEq/L,,MANTECH MT-100
2023061302-11,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023061302-11,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023061302-11,Archive,Enclosure Water,0,0,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,Archive,ELA-Archive,,,,
2023061302-11,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,Ca,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023061302-11,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,Fe,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023061302-11,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,K,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023061302-11,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,Mg,UA-ICP,,mg/L,0.01,Thermo ICAP-6300 ICP-OES
2023061302-11,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,Mn,UA-ICP,,mg/L,0.0145,Thermo ICAP-6300 ICP-OES
2023061302-11,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,Mo,UA-ICP,,mg/L,0.0015,Thermo ICAP-6300 ICP-OES
2023061302-11,Cations,Enclosure Water,16.07,16.07,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,Na,UA-ICP,,mg/L,0.02,Thermo ICAP-6300 ICP-OES
2023061302-11,Chla,Enclosure Water,11.44,11.44,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,Chla,ELA-Chla,,µg/L,0.5,Turner Designs Trilogy Fluorometer
2023061302-11,DIC,Enclosure Water,9.46,9.46,6/13/2023 12:00:00 AM,jthoroski,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,DIC,ELA-DIC,732,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer
2023061302-11,DOC,Enclosure Water,,,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,DOC,ELA-DOC,,µmol/L,,Elementar Enviro-TOC
2023061302-11,NH3,Enclosure Water,6.85,6.85,6/14/2023 12:00:00 AM,bcooney,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,NH3-N,ELA-NOxNH3,747,µg/L,1,AutoAnalyzer 3
2023061302-11,NO2,Enclosure Water,6.22,6.22,6/14/2023 12:00:00 AM,bcooney,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,NO2-N,ELA-NOxNH3,690.7,µg/L,0.1,AutoAnalyzer 3
2023061302-11,NO3,Enclosure Water,6.3,6.3,6/14/2023 12:00:00 AM,bcooney,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,NO3-N,ELA-NOxNH3,213,µg/L,0.5,AutoAnalyzer 3
2023061302-11,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,Part C,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023061302-11,Part C/N,Enclosure Water,18.19,18.19,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,Part N,UA-C/N,,µg/L,10,Exeter CE 440 Elemental Analyzer
2023061302-11,Part P,Enclosure Water,13.84,13.84,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,Part P,ELA-PartP,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer
2023061302-11,Phytoplankton taxonomy,Enclosure Water,135,135,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,Total Biomass,ELA-Phytoplankton taxonomy,,mg/m^3,,Zeiss invertoscope inverted microscope
2023061302-11,SRSi,Enclosure Water,8.09,8.09,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,SRSi,ELA-SRSi,,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer
2023061302-11,TDN,Enclosure Water,8.94,8.94,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,TDN,ELA-TDN/TDP,,µg/L,10.2,AutoAnalyzer 3
2023061302-11,TDP,Enclosure Water,8.54,8.54,,,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,TDP,ELA-TDN/TDP,,µg/L,,AutoAnalyzer 3
2023061302-11,Turbidity,Enclosure Water,6.39,6.39,6/14/2023 12:00:00 AM,jthoroski,LAND ENCL Wild4Rice-14,6/13/2023,,,MANOOMIN,Wild4Rice,Turbidity,ELA-MT100,37.64,NTU,,MANTECH MT-100
2023061302-12,Alk,Enclosure Water,4.31,4.31,6/13/2023 12:00:00 AM,jthoroski,LAND ENCL Wild4Rice-15,6/13/2023,,,MANOOMIN,Wild4Rice,Alk,ELA-MT100,320.7,µEq/L,,MANTECH MT-100
2023061302-12,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-15,6/13/2023,,,MANOOMIN,Wild4Rice,Cl,UA-ClSO4,,mg/L,0.03,Dionex DX-600 Ion Chromatograph
2023061302-12,Anions,Enclosure Water,19.28,19.28,,,LAND ENCL Wild4Rice-15,6/13/2023,,,MANOOMIN,Wild4Rice,SO4,UA-ClSO4,,mg/L,0.04,Dionex DX-600 Ion Chromatograph
2023061302-12,Archive,Enclosure Water,0,0,,,LAND ENCL Wild4Rice-15,6/13/2023,,,MANOOMIN,Wild4Rice,Archive,ELA-Archive,,,,
